symboling,normalized-losses,make,fuel-type,aspiration,num-of-doors,body-style,drive-wheels,engine-location,wheel-base,length,width,height,curb-weight,engine-type,num-of-cylinders,engine-size,fuel-system,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price
0,102,subaru,gas,turbo,four,sedan,,front,97.0,172.0,65.4,54.3,,ohcf,four,108,mpfi,3.62,2.64,7.7,111,4800,24,,11259
1,168,toyota,gas,std,two,hatchback,rwd,front,94.5,168.7,64.0,52.6,2300,dohc,four,98,mpfi,3.24,3.08,9.4,112,6600,26,29,9538
0,?,isuzu,gas,std,four,sedan,rwd,front,94.3,170.7,61.8,53.5,2337,ohc,four,111,2bbl,3.31,3.23,8.5,78,4800,24,29,
0,161,peugot,gas,turbo,,sedan,rwd,front,108.0,186.7,68.3,56.0,3130,l,four,134,mpfi,,3.21,7.0,,,,24,18150
0,106,nissan,gas,std,four,hatchback,fwd,front,97.2,173.4,65.2,54.7,2324,ohc,,120,2bbl,3.33,3.47,8.5,97,5200,27,34,8949
0,?,bmw,gas,std,four,sedan,rwd,front,110.0,197.0,70.9,56.3,3505,ohc,,209,,,3.39,8.0,182,5400,15,20,36880
-1,65,toyota,diesel,turbo,four,sedan,fwd,front,102.4,175.6,66.5,54.9,2480,ohc,four,,,3.27,3.35,22.5,,4500,30,33,10698
0,91,toyota,diesel,std,four,sedan,,front,95.7,,,53.0,2275,ohc,four,110,idi,,3.35,22.5,56,4500,34,,7898
3,?,porsche,gas,std,two,hardtop,rwd,,89.5,168.9,65.0,51.6,2756,ohcf,six,194,mpfi,3.74,2.9,9.5,207,5900,17,25,34028
1,168,,gas,std,two,,rwd,front,94.5,168.7,64.0,52.6,2300,dohc,,98,mpfi,3.24,3.08,9.4,112,6600,26,,
0,106,honda,gas,std,two,hatchback,fwd,front,96.5,167.5,65.2,53.3,,ohc,four,110,1bbl,3.15,3.58,,86,5800,27,33,7895
-1,65,toyota,diesel,turbo,four,sedan,fwd,front,102.4,175.6,66.5,,2480,ohc,four,110,idi,3.27,,,,,30,33,10698
-1,,volvo,gas,std,four,wagon,rwd,front,104.3,188.8,67.2,57.5,3042,ohc,four,141,mpfi,3.78,3.15,9.5,,5400,24,28,16515
2,104,saab,gas,std,four,sedan,fwd,front,99.1,,66.5,,2758,ohc,four,121,mpfi,3.54,3.07,9.3,110,,,28,15510
0,108,nissan,gas,std,four,sedan,fwd,front,100.4,184.6,66.5,55.1,3060,ohcv,six,181,mpfi,3.43,3.27,9.0,152,5200,,25,
0,?,volkswagen,diesel,turbo,four,,fwd,front,100.4,180.2,66.9,55.1,2579,,four,97,idi,3.01,3.4,23.0,68,,33,38,13845
0,188,bmw,gas,std,two,sedan,rwd,front,101.2,176.8,64.8,54.3,2710,ohc,six,164,,3.31,3.19,9.0,121,4250,21,28,20970
1,113,mazda,gas,std,four,sedan,fwd,front,93.1,,64.2,54.1,1950,ohc,four,91,2bbl,3.08,3.15,9.0,68,5000,31,,7395
1,125,mitsubishi,gas,,,sedan,,,96.3,172.4,65.4,51.6,2403,ohc,four,110,spdi,3.17,3.46,7.5,116,,23,30,9279
3,?,mitsubishi,gas,turbo,two,hatchback,fwd,front,95.9,173.2,66.3,50.2,2926,ohc,four,156,spdi,3.59,,7.0,145,,19,,14489
0,161,peugot,diesel,turbo,four,sedan,rwd,front,107.9,186.7,68.4,56.7,3197,l,,152,idi,3.7,3.52,21.0,95,4150,28,33,13200
,107,honda,gas,std,two,sedan,,front,96.5,169.1,66.0,51.0,2293,ohc,four,110,2bbl,,3.58,9.1,100,5500,25,31,10345
2,?,renault,gas,std,two,,fwd,front,96.1,176.8,66.6,50.5,2460,ohc,four,132,mpfi,3.46,3.9,8.7,?,?,23,31,9895
-1,93,,diesel,turbo,four,sedan,rwd,,115.6,202.6,71.7,56.3,3770,ohc,five,183,idi,3.58,3.64,21.5,,4350,22,25,31600
2,94,volkswagen,diesel,turbo,four,sedan,fwd,front,97.3,,65.5,55.7,2319,ohc,four,97,idi,3.01,3.4,,68,4500,37,42,9495
0,192,bmw,gas,,,sedan,rwd,,101.2,176.8,64.8,54.3,2395,ohc,four,108,mpfi,3.5,2.8,8.8,101,5800,23,29,
3,150,mazda,gas,std,two,hatchback,rwd,front,95.3,,65.7,49.6,2500,rotor,two,80,mpfi,?,?,9.4,135,,16,23,15645
-1,95,volvo,gas,,,,rwd,front,109.1,,68.9,55.5,3062,ohc,four,141,,3.78,3.15,9.5,114,5400,19,25,22625
,?,toyota,gas,std,four,wagon,rwd,front,104.5,187.8,66.5,54.1,3151,dohc,six,161,mpfi,3.27,3.35,9.2,156,5200,19,24,15750
0,?,isuzu,gas,std,,,rwd,front,94.3,170.7,61.8,53.5,2337,ohc,four,111,,3.31,3.23,8.5,78,4800,24,29,
0,?,bmw,gas,,four,sedan,rwd,front,103.5,189.0,,55.7,3230,ohc,,209,mpfi,3.62,3.39,8.0,182,5400,16,22,30760
2,104,saab,gas,std,four,sedan,,front,99.1,186.6,66.5,56.1,2695,ohc,four,121,mpfi,3.54,3.07,9.3,110,5250,21,28,12170
0,188,bmw,gas,std,four,sedan,rwd,front,101.2,176.8,64.8,54.3,,,,164,mpfi,3.31,3.19,9.0,121,4250,21,,21105
0,,peugot,diesel,,four,wagon,rwd,front,114.2,198.9,,58.7,,l,four,,idi,3.7,3.52,21.0,95,,25,25,17075
0,161,peugot,gas,std,four,sedan,rwd,front,107.9,186.7,68.4,56.7,3075,l,four,120,mpfi,3.46,2.19,8.4,95,5000,19,24,
1,154,plymouth,gas,std,four,sedan,,front,93.7,167.3,63.8,50.8,2191,ohc,four,98,2bbl,2.97,3.23,9.4,68,,31,38,7609
3,,mazda,gas,std,two,hatchback,rwd,,95.3,169.0,65.7,49.6,2385,rotor,two,70,,?,?,9.4,101,6000,17,23,13645
0,91,toyota,diesel,std,four,sedan,fwd,front,,166.3,64.4,53.0,2275,,four,110,,,3.35,22.5,56,,34,,7898
2,134,toyota,gas,std,two,,rwd,front,98.4,176.2,65.6,52.0,2536,,,146,mpfi,3.62,3.5,9.3,116,4800,24,30,9639
1,119,plymouth,gas,turbo,two,hatchback,,,93.7,157.3,63.8,50.8,2128,ohc,,98,spdi,3.03,3.39,,102,5500,24,30,7957
1,101,honda,gas,std,two,hatchback,,front,93.7,150.0,64.0,52.6,1956,ohc,four,92,1bbl,2.91,3.41,9.2,76,6000,,34,7129
0,?,audi,,,two,hatchback,4wd,front,99.5,178.2,67.9,52.0,3053,ohc,five,131,mpfi,3.13,3.4,7.0,160,,16,,
3,153,mitsubishi,gas,turbo,two,hatchback,fwd,front,,173.0,65.4,49.4,2370,ohc,four,110,spdi,3.17,3.46,7.5,116,5500,23,,9959
0,,toyota,gas,std,four,hatchback,fwd,front,95.7,166.3,64.4,52.8,2109,ohc,,98,2bbl,3.19,3.03,9.0,70,4800,30,37,7198
0,?,isuzu,gas,std,four,sedan,rwd,front,94.3,170.7,61.8,53.5,2337,ohc,four,111,2bbl,3.31,3.23,8.5,78,,24,29,
2,122,volkswagen,diesel,std,two,sedan,fwd,front,,171.7,65.5,55.7,2261,ohc,four,97,idi,3.01,3.4,23.0,52,4800,37,,7775
-1,,mercedes-benz,diesel,turbo,,sedan,rwd,front,115.6,202.6,71.7,56.3,3770,ohc,five,183,idi,,3.64,,123,4350,,,31600
0,?,,gas,std,four,sedan,rwd,,110.0,197.0,70.9,56.3,3505,ohc,six,209,mpfi,3.62,3.39,8.0,182,5400,15,20,36880
3,?,mitsubishi,gas,turbo,two,hatchback,,,95.9,173.2,,50.2,,ohc,four,156,spdi,3.58,3.86,7.0,145,5000,19,24,12629
2,161,mitsubishi,gas,,two,hatchback,fwd,front,,157.3,64.4,50.8,2004,ohc,,92,2bbl,2.97,3.23,9.4,,5500,31,38,
1,125,mitsubishi,gas,std,four,,fwd,front,,172.4,65.4,51.6,2365,ohc,four,122,2bbl,3.35,,8.5,88,5000,25,32,6989
1,168,toyota,gas,std,two,hatchback,rwd,front,94.5,168.7,64.0,52.6,2300,dohc,,98,mpfi,3.24,3.08,9.4,112,6600,,29,9538
0,85,honda,gas,std,,sedan,fwd,,96.5,175.4,65.2,54.1,2465,ohc,four,110,mpfi,3.15,3.58,9.0,101,5800,24,28,12945
,?,,gas,std,four,wagon,rwd,front,104.5,187.8,66.5,54.1,3151,dohc,six,161,mpfi,3.27,3.35,9.2,156,5200,19,24,15750
-1,74,plymouth,gas,std,four,wagon,fwd,front,103.3,174.6,64.6,59.8,2535,ohc,four,122,2bbl,3.35,3.46,8.5,88,5000,24,30,8921
3,145,dodge,gas,turbo,two,hatchback,fwd,front,95.9,173.2,66.3,,2811,ohc,four,,mfi,3.6,3.9,7.0,145,5000,19,24,12964
1,98,chevrolet,gas,std,two,hatchback,fwd,front,94.5,155.9,63.6,52.0,,ohc,four,90,2bbl,3.03,3.11,9.6,70,5400,38,43,6295
3,186,porsche,gas,std,,hatchback,rwd,front,,168.9,68.3,50.2,2778,ohc,four,151,mpfi,3.94,3.11,,143,5500,19,27,22018
1,128,nissan,gas,std,two,hatchback,fwd,front,94.5,165.6,63.8,,2028,ohc,four,97,2bbl,3.15,3.29,9.4,69,5200,,,7799
3,?,plymouth,gas,turbo,two,hatchback,rwd,front,95.9,,66.3,50.2,2818,ohc,four,156,spdi,3.59,3.86,7.0,,,19,24,12764
0,85,,gas,std,four,,fwd,front,96.5,175.4,65.2,54.1,2465,ohc,four,110,mpfi,3.15,3.58,,101,5800,,28,12945
,137,mitsubishi,gas,std,four,sedan,fwd,front,96.3,172.4,65.4,51.6,2403,ohc,,110,spdi,3.17,,7.5,116,5500,23,30,
1,125,mitsubishi,,std,four,sedan,fwd,front,96.3,172.4,65.4,51.6,2405,ohc,four,122,2bbl,,3.46,8.5,88,5000,25,,8189
2,164,audi,,std,four,sedan,4wd,front,99.4,176.6,66.4,54.3,2824,ohc,five,136,mpfi,3.19,3.4,,115,5500,18,22,17450
0,?,,gas,,two,sedan,,front,,191.7,70.6,47.8,,ohcv,twelve,326,mpfi,,2.76,11.5,262,,13,17,
,85,honda,gas,std,four,sedan,fwd,front,96.5,175.4,62.5,54.1,2372,ohc,four,110,1bbl,3.15,,9.0,86,5800,27,33,10295
1,103,nissan,gas,std,four,wagon,fwd,front,94.5,170.2,63.8,53.5,2024,ohc,four,97,2bbl,3.15,3.29,9.4,69,5200,31,,7349
1,168,toyota,gas,std,two,hatchback,rwd,front,94.5,168.7,64.0,52.6,2300,dohc,four,98,mpfi,3.24,3.08,,,6600,26,29,9538
3,,mazda,gas,std,two,hatchback,rwd,front,95.3,169.0,65.7,,2380,,two,70,4bbl,?,?,,101,6000,17,23,
2,94,volkswagen,diesel,std,,sedan,fwd,front,97.3,171.7,65.5,55.7,2264,,four,97,idi,3.01,3.4,23.0,52,4800,37,46,7995
1,168,toyota,gas,std,two,hatchback,rwd,front,94.5,168.7,64.0,52.6,2204,ohc,four,98,2bbl,3.19,3.03,9.0,70,4800,29,34,8238
,150,saab,,std,two,hatchback,,front,99.1,186.6,66.5,56.1,2707,ohc,four,121,mpfi,,2.07,,,5250,,28,15040
3,150,saab,gas,std,two,hatchback,,front,99.1,186.6,66.5,56.1,2658,,four,121,mpfi,3.54,3.07,9.31,110,,21,28,11850
1,104,mazda,,,two,hatchback,,front,93.1,159.1,64.2,54.1,1890,ohc,,91,2bbl,3.03,,9.0,68,5000,30,,5195
3,194,nissan,gas,turbo,two,hatchback,rwd,front,91.3,170.7,,49.7,3139,ohcv,six,181,,3.43,3.27,7.8,200,5200,17,23,19699
2,104,,gas,std,four,sedan,fwd,front,,186.6,66.5,56.1,2758,ohc,four,121,mpfi,3.54,3.07,9.3,,5250,21,28,15510
,122,volkswagen,gas,std,two,sedan,fwd,front,97.3,171.7,65.5,55.7,,ohc,four,109,mpfi,3.19,3.4,9.0,85,5250,27,34,7975
-1,95,,gas,std,four,,rwd,front,,188.8,68.9,55.5,2952,ohc,four,141,mpfi,3.78,3.15,9.5,114,5400,23,28,
2,192,bmw,gas,std,two,sedan,rwd,front,101.2,176.8,64.8,54.3,2395,ohc,four,108,mpfi,3.5,2.8,8.8,101,5800,23,29,16430
0,85,subaru,gas,,four,wagon,4wd,front,96.9,173.6,65.4,54.9,2650,ohcf,four,108,mpfi,,2.64,,111,4800,23,23,
1,103,nissan,gas,std,four,wagon,fwd,front,94.5,170.2,63.8,53.5,2037,,four,97,2bbl,3.15,3.29,9.4,69,5200,31,37,7999
2,168,nissan,gas,,two,hardtop,fwd,front,95.1,162.4,63.8,53.3,2008,ohc,four,97,2bbl,3.15,3.29,9.4,69,5200,31,37,
,95,volvo,gas,turbo,four,sedan,rwd,front,109.1,188.8,68.9,55.5,3062,ohc,four,141,mpfi,3.78,3.15,9.5,114,,19,,22625
2,83,subaru,gas,std,two,hatchback,fwd,front,93.7,156.9,63.4,53.7,2050,ohcf,four,97,,3.62,2.36,9.0,69,4900,31,,5118
2,,volkswagen,diesel,turbo,four,,fwd,front,97.3,171.7,65.5,55.7,2319,ohc,,,idi,3.01,3.4,23.0,68,4500,37,42,9495
1,128,nissan,gas,std,two,,fwd,front,94.5,165.6,63.8,53.3,2028,ohc,four,97,,3.15,3.29,9.4,69,,31,37,7799
,194,nissan,gas,turbo,two,,rwd,front,91.3,170.7,67.9,49.7,3139,ohcv,six,181,mpfi,3.43,3.27,7.8,200,5200,17,23,19699
0,102,subaru,gas,std,four,sedan,fwd,front,97.2,172.0,65.4,52.5,2190,ohcf,four,108,2bbl,3.62,2.64,9.5,82,4400,28,33,
1,168,toyota,gas,,,sedan,rwd,front,94.5,168.7,,52.6,2265,dohc,four,98,mpfi,3.24,3.08,9.4,112,,26,,9298
3,?,alfa-romero,gas,std,two,convertible,rwd,front,,168.8,64.1,,2548,dohc,four,130,mpfi,3.47,2.68,,111,,21,27,13495
0,?,isuzu,gas,std,four,sedan,fwd,front,94.5,155.9,63.6,52.0,1909,ohc,four,90,2bbl,,3.11,9.6,70,5400,38,43,?
1,125,mitsubishi,gas,turbo,four,sedan,fwd,front,96.3,172.4,65.4,51.6,2403,,four,110,spdi,3.17,3.46,7.5,116,5500,23,30,9279
2,134,toyota,gas,std,,hardtop,rwd,,98.4,176.2,65.6,52.0,2679,ohc,four,146,mpfi,3.62,,9.3,,4800,24,30,11199
1,118,,,std,two,hatchback,fwd,front,93.7,157.3,63.8,50.8,1876,,four,90,2bbl,2.97,3.23,9.41,68,,37,41,5572
1,?,alfa-romero,gas,std,two,hatchback,rwd,front,94.5,171.2,65.5,52.4,2823,ohcv,six,152,mpfi,2.68,3.47,,154,5000,19,26,
0,102,subaru,gas,std,four,sedan,fwd,front,97.2,172.0,65.4,52.5,2145,ohcf,four,108,2bbl,3.62,2.64,9.5,82,,,37,7126
1,?,porsche,gas,std,two,hatchback,rwd,front,98.4,175.7,72.3,50.5,3366,dohcv,eight,203,mpfi,3.94,3.11,10.0,288,5750,,28,?
0,115,mazda,gas,std,four,sedan,fwd,front,98.8,177.8,66.5,55.5,2410,ohc,four,,2bbl,,3.39,8.6,,4800,26,32,8495
0,91,toyota,diesel,std,four,hatchback,fwd,front,95.7,166.3,64.4,,2275,ohc,four,110,idi,3.27,3.35,22.5,56,,38,47,7788
0,106,honda,gas,,two,hatchback,fwd,front,96.5,167.5,65.2,,2236,ohc,four,110,1bbl,3.15,3.58,9.0,86,5800,27,33,7895
0,?,isuzu,gas,std,,sedan,fwd,front,94.5,155.9,63.6,52.0,1909,ohc,four,90,2bbl,3.03,3.11,9.6,70,5400,38,43,?
2,134,toyota,gas,std,two,hatchback,rwd,front,98.4,176.2,65.6,52.0,2551,ohc,four,146,mpfi,3.62,3.5,9.3,116,,24,30,9989
2,104,saab,gas,,four,sedan,fwd,front,99.1,,,56.1,2695,ohc,four,121,mpfi,3.54,3.07,9.3,110,5250,21,28,
0,85,honda,gas,,,sedan,fwd,front,,175.4,62.5,54.1,2372,ohc,four,110,1bbl,3.15,3.58,9.0,86,5800,27,33,10295
1,74,toyota,gas,std,four,hatchback,fwd,front,95.7,158.7,63.6,54.5,2015,ohc,four,92,2bbl,3.05,3.03,9.0,62,4800,31,38,6488
2,83,subaru,gas,std,two,hatchback,fwd,front,93.7,,63.4,53.7,2050,ohcf,,97,2bbl,3.62,2.36,9.0,69,4900,31,36,5118
0,,peugot,gas,std,four,wagon,rwd,front,114.2,,68.4,58.7,,l,four,120,mpfi,3.46,3.19,8.4,97,,19,24,12440
0,85,honda,gas,std,four,sedan,,front,96.5,175.4,62.5,54.1,2372,ohc,,,1bbl,3.15,3.58,9.0,86,5800,,33,
-2,103,volvo,gas,,four,sedan,rwd,front,104.3,188.8,67.2,56.2,3045,ohc,four,130,,3.62,3.15,7.5,162,5100,17,22,18420
3,,mazda,gas,std,two,hatchback,rwd,front,95.3,169.0,65.7,49.6,2380,rotor,two,70,4bbl,?,?,9.4,101,6000,17,,11845
-1,65,toyota,gas,std,,sedan,fwd,front,102.4,175.6,66.5,,2326,,four,122,mpfi,3.31,3.54,,,,29,34,8948
1,154,,gas,std,four,sedan,fwd,front,93.7,167.3,63.8,50.8,2191,ohc,four,98,2bbl,2.97,3.23,9.4,68,5500,,38,7609
1,,mitsubishi,gas,std,four,,,front,96.3,172.4,,51.6,2365,,four,122,2bbl,3.35,,8.5,88,5000,,32,6989
-1,65,,,std,four,hatchback,fwd,front,102.4,175.6,66.5,53.9,2414,ohc,,122,mpfi,3.31,3.54,8.7,92,4200,27,32,9988
0,115,mazda,gas,std,four,sedan,fwd,front,,177.8,66.5,55.5,2410,ohc,four,122,2bbl,3.39,3.39,,84,4800,26,32,10245
,106,honda,gas,std,two,hatchback,fwd,front,96.5,167.5,65.2,53.3,2289,ohc,four,110,1bbl,,3.58,9.0,86,5800,27,33,9095
2,104,saab,gas,turbo,,sedan,fwd,front,99.1,186.6,66.5,56.1,2847,dohc,,121,mpfi,3.54,3.07,9.0,160,5500,19,26,18620
-1,74,volvo,gas,std,four,wagon,rwd,front,,188.8,67.2,57.5,3042,,four,141,mpfi,3.78,3.15,,114,5400,24,28,16515
0,?,,diesel,turbo,four,sedan,fwd,front,100.4,180.2,66.9,55.1,2579,ohc,four,97,idi,3.01,3.4,23.0,68,4500,33,38,13845
2,94,volkswagen,,std,four,sedan,fwd,front,97.3,171.7,65.5,55.7,2275,ohc,four,109,mpfi,3.19,3.4,9.0,85,5250,27,34,8495
1,168,,gas,std,two,sedan,rwd,front,94.5,168.7,64.0,52.6,2169,ohc,four,98,2bbl,3.19,3.03,9.0,70,,29,34,8058
1,148,dodge,gas,std,four,sedan,fwd,,93.7,157.3,63.8,50.6,1989,ohc,four,90,2bbl,2.97,3.23,9.4,68,5500,31,38,7609
-1,95,volvo,gas,std,four,sedan,rwd,front,109.1,,68.9,55.5,2952,ohc,four,,mpfi,3.78,3.15,9.5,114,5400,23,28,16845
2,122,volkswagen,diesel,std,two,sedan,fwd,front,97.3,171.7,65.5,55.7,2261,ohc,four,97,,3.01,3.4,23.0,52,4800,37,,7775
,74,volvo,gas,std,four,,rwd,front,104.3,188.8,67.2,57.5,3042,ohc,,141,mpfi,3.78,3.15,,114,5400,24,28,16515
3,153,mitsubishi,gas,turbo,two,hatchback,fwd,front,96.3,173.0,65.4,,2370,ohc,four,110,spdi,3.17,,7.5,116,5500,23,30,9959
-1,90,toyota,gas,,four,sedan,rwd,front,,187.8,,54.1,3131,dohc,six,171,mpfi,3.27,3.35,,156,5200,20,24,15690
,231,nissan,gas,std,two,hatchback,rwd,front,99.2,178.5,67.9,49.7,,ohcv,six,181,mpfi,3.43,3.27,9.0,160,5200,19,25,18399
2,94,,diesel,turbo,four,sedan,fwd,front,,171.7,65.5,55.7,2319,,four,97,idi,3.01,,23.0,68,4500,37,42,
2,94,,gas,std,,,fwd,,97.3,171.7,65.5,55.7,2300,,four,109,mpfi,3.19,3.4,10.0,100,5500,26,32,9995
0,110,honda,gas,std,four,sedan,,front,96.5,,64.0,54.5,,ohc,four,92,,2.91,3.41,,76,6000,30,34,7295
,?,mitsubishi,gas,turbo,two,hatchback,fwd,front,95.9,173.2,66.3,50.2,,,four,156,spdi,3.59,3.86,,145,5000,19,24,14489
0,81,toyota,gas,std,four,wagon,4wd,front,95.7,169.7,63.6,59.1,,ohc,four,92,2bbl,3.05,,9.0,62,4800,27,32,7898
2,134,toyota,gas,std,,hardtop,rwd,front,98.4,176.2,65.6,52.0,2536,ohc,four,146,,3.62,3.5,9.3,116,4800,24,30,9639
1,148,dodge,gas,turbo,?,sedan,fwd,front,93.7,157.3,63.8,50.6,2191,ohc,,98,mpfi,3.03,3.39,7.6,,5500,,30,
0,?,bmw,,std,four,,rwd,,103.5,189.0,66.9,55.7,3230,ohc,six,209,mpfi,3.62,3.39,8.0,182,5400,16,22,30760
1,101,honda,gas,std,two,hatchback,fwd,front,93.7,,64.0,52.6,1956,ohc,four,92,1bbl,2.91,3.41,9.2,,6000,30,34,7129
1,168,toyota,gas,std,two,sedan,rwd,front,94.5,168.7,64.0,52.6,2169,ohc,four,98,2bbl,3.19,3.03,9.0,70,4800,29,34,8058
2,122,volkswagen,gas,std,two,sedan,fwd,front,97.3,171.7,65.5,55.7,2209,ohc,four,,mpfi,3.19,3.4,9.0,85,5250,27,,7975
2,168,,gas,std,two,hardtop,fwd,front,95.1,,63.8,53.3,2008,,four,97,2bbl,3.15,3.29,9.4,69,5200,31,37,
0,89,subaru,gas,std,four,wagon,fwd,front,97.0,173.5,65.4,53.0,2290,ohcf,four,,2bbl,3.62,2.64,9.0,82,4800,28,32,7463
2,94,volkswagen,diesel,std,four,sedan,fwd,front,97.3,171.7,65.5,55.7,2264,ohc,,97,idi,3.01,3.4,23.0,52,4800,37,46,7995
1,154,,gas,,four,sedan,fwd,front,93.7,167.3,63.8,50.8,1989,ohc,four,90,,2.97,3.23,9.4,68,,31,38,6692
0,91,toyota,gas,std,four,sedan,fwd,front,95.7,166.3,64.4,53.0,,ohc,four,98,2bbl,3.19,,,70,4800,,47,7738
1,118,,gas,std,two,hatchback,fwd,front,93.7,157.3,63.8,50.8,1876,ohc,four,90,2bbl,2.97,3.23,9.4,68,5500,31,38,6377
1,119,plymouth,gas,std,two,hatchback,fwd,front,93.7,157.3,63.8,50.8,,ohc,four,90,2bbl,2.97,3.23,9.4,68,5500,37,,5572
0,115,mazda,gas,std,four,sedan,fwd,front,98.8,177.8,66.5,55.5,2410,ohc,four,122,2bbl,3.39,,,,4800,26,32,10245
0,93,mercedes-benz,,turbo,two,hardtop,rwd,front,106.7,187.5,70.3,54.9,3495,ohc,five,183,idi,3.58,3.64,21.5,123,4350,22,25,
0,85,subaru,gas,turbo,four,wagon,4wd,front,96.9,173.6,65.4,54.9,2650,ohcf,four,108,mpfi,3.62,,7.7,111,,23,,11694
-2,103,volvo,gas,std,four,,rwd,front,104.3,188.8,67.2,56.2,2912,ohc,four,,mpfi,3.78,3.15,9.5,114,5400,23,28,12940
1,161,mitsubishi,gas,turbo,two,hatchback,fwd,front,93.0,157.3,63.8,50.8,,ohc,four,98,spdi,3.03,,7.6,102,5500,24,30,
3,150,mazda,gas,std,two,hatchback,rwd,front,95.3,169.0,65.7,49.6,2500,rotor,two,80,mpfi,?,?,9.4,,6000,16,,15645
1,74,toyota,gas,std,four,hatchback,,front,95.7,158.7,63.6,54.5,2015,ohc,four,92,2bbl,3.05,,9.0,62,4800,31,38,
,,bmw,gas,std,,sedan,rwd,front,103.5,193.8,67.9,53.7,3380,ohc,six,209,mpfi,3.62,,8.0,182,5400,16,22,
0,,honda,gas,std,two,hatchback,fwd,front,96.5,167.5,65.2,53.3,2289,ohc,four,,1bbl,3.15,3.58,,86,5800,27,33,9095
2,161,,gas,,two,hatchback,,front,93.7,157.3,64.4,50.8,1918,ohc,four,92,2bbl,2.97,,9.4,,5500,,41,5389
1,128,nissan,gas,std,two,,fwd,front,94.5,165.3,63.8,54.5,1918,ohc,four,97,2bbl,3.15,3.29,9.4,69,5200,31,37,6649
-1,95,volvo,,std,four,sedan,rwd,front,109.1,188.8,68.9,55.5,3012,ohcv,six,173,mpfi,3.58,2.87,8.8,134,5500,18,23,21485
,95,volvo,gas,,four,sedan,rwd,front,109.1,188.8,68.8,55.5,3049,ohc,four,141,mpfi,3.78,3.15,8.7,160,5300,19,25,19045
1,168,toyota,gas,std,two,hatchback,rwd,front,94.5,168.7,64.0,52.6,2300,dohc,four,98,mpfi,3.24,3.08,9.4,112,6600,,29,9538
1,118,,,turbo,two,hatchback,fwd,front,93.7,157.3,63.8,50.8,2128,ohc,four,98,mpfi,3.03,3.39,7.6,102,5500,24,30,
,168,toyota,gas,std,two,sedan,rwd,front,,168.7,64.0,,2265,dohc,four,98,mpfi,3.24,3.08,9.4,112,,26,29,9298
1,125,mitsubishi,gas,turbo,four,sedan,fwd,,96.3,172.4,65.4,51.6,2403,ohc,four,110,,,,,116,5500,23,30,9279
2,94,volkswagen,diesel,std,four,sedan,fwd,front,97.3,,65.5,55.7,2264,ohc,four,97,idi,3.01,3.4,23.0,52,,37,46,7995
,?,,gas,std,four,sedan,,front,94.3,170.7,61.8,53.5,,ohc,four,111,2bbl,3.31,3.23,8.5,78,4800,24,29,6785
0,110,honda,gas,std,four,sedan,,front,96.5,163.4,,54.5,2010,ohc,four,92,1bbl,2.91,3.41,,76,6000,30,34,7295
2,168,nissan,gas,,two,hardtop,,front,95.1,162.4,63.8,53.3,2008,ohc,four,97,2bbl,3.15,,,,5200,31,37,8249
0,93,mercedes-benz,,turbo,two,hardtop,rwd,front,106.7,187.5,70.3,54.9,3495,ohc,five,183,,3.58,3.64,21.5,123,4350,22,25,28176
1,154,plymouth,gas,std,,sedan,,,93.7,,63.8,50.8,1989,ohc,four,90,2bbl,2.97,3.23,9.4,68,5500,31,38,6692
,74,plymouth,gas,std,four,wagon,fwd,front,103.3,,64.6,59.8,2535,ohc,four,122,2bbl,3.35,3.46,8.5,88,5000,24,30,8921
1,161,mitsubishi,gas,turbo,two,hatchback,,front,93.0,157.3,63.8,50.8,,ohc,four,98,spdi,,,7.6,,,24,30,7689
1,?,isuzu,gas,std,two,sedan,fwd,front,94.5,155.9,63.6,52.0,1874,ohc,four,90,2bbl,3.03,3.11,9.6,70,5400,38,43,?
0,77,toyota,gas,std,,wagon,,front,95.7,169.7,63.6,59.1,2280,ohc,four,92,2bbl,3.05,3.03,9.0,62,4800,31,37,6918
,83,subaru,gas,std,two,hatchback,fwd,front,93.7,156.9,63.4,53.7,2050,ohcf,four,97,2bbl,3.62,2.36,9.0,69,4900,31,36,5118
3,197,toyota,gas,,,hatchback,rwd,front,102.9,183.5,67.7,52.0,3016,dohc,,171,mpfi,3.27,3.35,9.3,,5200,19,24,15998
1,74,toyota,gas,std,four,hatchback,fwd,front,95.7,158.7,63.6,54.5,,ohc,four,92,2bbl,3.05,3.03,9.0,62,4800,31,38,
2,137,honda,gas,std,two,hatchback,fwd,,86.6,144.6,63.9,50.8,1713,ohc,four,92,1bbl,2.91,3.41,9.6,58,4800,,,6479
3,,mitsubishi,gas,turbo,two,hatchback,fwd,front,95.9,173.2,66.3,50.2,2926,ohc,four,156,spdi,3.59,3.86,7.0,145,5000,19,24,
1,?,isuzu,gas,std,two,sedan,fwd,front,94.5,,63.6,52.0,1874,ohc,four,90,,3.03,3.11,9.6,70,5400,,43,?
0,?,peugot,diesel,turbo,four,wagon,rwd,front,114.2,,68.4,,3485,l,four,152,idi,3.7,3.52,21.0,95,4150,25,25,17075
0,?,mazda,diesel,std,four,sedan,rwd,front,104.9,175.0,66.1,54.4,2700,,four,,idi,,3.64,22.0,72,,31,39,18344
